macro_domain,subdomain,micro_domain,audience_hint,problem_hint,format_hint,risk_level,priority,language,country,notes
karriere,karriere_grundlagen,Karriere Grundlagen für Pflegende Angehoerige,pflegende_angehoerige,kosten senken und budget einhalten,tagebuch,high,63,de,DE,micro domain #905
karriere,karriere_grundlagen,Karriere Grundlagen für Fachkraefte,fachkraefte,motivation finden und dranbleiben,trainingsjournal,high,59,de,DE,micro domain #906
karriere,karriere_grundlagen,Karriere Grundlagen für Fuehrungskraefte,fuehrungskraefte,richtige methode erlernen,workbook,high,60,de,DE,micro domain #907
karriere,karriere_grundlagen,Karriere Grundlagen für Schichtarbeiter,schichtarbeiter,alltag vereinfachen und routine aufbauen,leitfaden,high,61,de,DE,micro domain #908
karriere,karriere_grundlagen,Karriere Grundlagen für Berufstaetige,berufstaetige,sicherer im umgang werden,praxisbuch,high,62,de,DE,micro domain #909
karriere,karriere_grundlagen,Karriere Grundlagen für Jugendliche,jugendliche,besser verstehen und anwenden,vorlagenbuch,high,63,de,DE,micro domain #910
karriere,karriere_fortgeschritten,Karriere Fortgeschritten für Studenten,studenten,ergebnisse verbessern und optimieren,ratgeber,low,60,de,DE,micro domain #911
karriere,karriere_fortgeschritten,Karriere Fortgeschritten für Schueler,schueler,zeit sparen und effizienter arbeiten,checkliste,low,61,de,DE,micro domain #912
karriere,karriere_fortgeschritten,Karriere Fortgeschritten für Rentner,rentner,ueberblick behalten und struktur schaffen,planer,low,62,de,DE,micro domain #913
karriere,karriere_fortgeschritten,Karriere Fortgeschritten für Pflegende Angehoerige,pflegende_angehoerige,fehler vermeiden und qualitaet sichern,tagebuch,low,63,de,DE,micro domain #914
karriere,karriere_fortgeschritten,Karriere Fortgeschritten für Fachkraefte,fachkraefte,kosten senken und budget einhalten,trainingsjournal,low,64,de,DE,micro domain #915
karriere,karriere_fortgeschritten,Karriere Fortgeschritten für Fuehrungskraefte,fuehrungskraefte,motivation finden und dranbleiben,workbook,low,60,de,DE,micro domain #916
karriere,karriere_fortgeschritten,Karriere Fortgeschritten für Schichtarbeiter,schichtarbeiter,richtige methode erlernen,leitfaden,low,61,de,DE,micro domain #917
karriere,karriere_fortgeschritten,Karriere Fortgeschritten für Berufstaetige,berufstaetige,alltag vereinfachen und routine aufbauen,praxisbuch,low,62,de,DE,micro domain #918
karriere,karriere_fortgeschritten,Karriere Fortgeschritten für Jugendliche,jugendliche,sicherer im umgang werden,vorlagenbuch,low,63,de,DE,micro domain #919
karriere,karriere_fortgeschritten,Karriere Fortgeschritten für Erwachsene,erwachsene,besser verstehen und anwenden,arbeitsbuch,low,64,de,DE,micro domain #920
karriere,karriere_organisation,Karriere Organisation für Schueler,schueler,ergebnisse verbessern und optimieren,checkliste,low,61,de,DE,micro domain #921
karriere,karriere_organisation,Karriere Organisation für Rentner,rentner,zeit sparen und effizienter arbeiten,planer,low,62,de,DE,micro domain #922
karriere,karriere_organisation,Karriere Organisation für Pflegende Angehoerige,pflegende_angehoerige,ueberblick behalten und struktur schaffen,tagebuch,low,63,de,DE,micro domain #923
karriere,karriere_organisation,Karriere Organisation für Fachkraefte,fachkraefte,fehler vermeiden und qualitaet sichern,trainingsjournal,low,64,de,DE,micro domain #924
karriere,karriere_organisation,Karriere Organisation für Fuehrungskraefte,fuehrungskraefte,kosten senken und budget einhalten,workbook,low,65,de,DE,micro domain #925
karriere,karriere_organisation,Karriere Organisation für Schichtarbeiter,schichtarbeiter,motivation finden und dranbleiben,leitfaden,low,61,de,DE,micro domain #926
karriere,karriere_organisation,Karriere Organisation für Berufstaetige,berufstaetige,richtige methode erlernen,praxisbuch,low,62,de,DE,micro domain #927
karriere,karriere_organisation,Karriere Organisation für Jugendliche,jugendliche,alltag vereinfachen und routine aufbauen,vorlagenbuch,low,63,de,DE,micro domain #928
karriere,karriere_organisation,Karriere Organisation für Erwachsene,erwachsene,sicherer im umgang werden,arbeitsbuch,low,64,de,DE,micro domain #929
karriere,karriere_organisation,Karriere Organisation für Anfaenger,anfaenger,besser verstehen und anwenden,ratgeber,low,65,de,DE,micro domain #930
karriere,karriere_dokumentation,Karriere Dokumentation für Rentner,rentner,ergebnisse verbessern und optimieren,planer,low,62,de,DE,micro domain #931
karriere,karriere_dokumentation,Karriere Dokumentation für Pflegende Angehoerige,pflegende_angehoerige,zeit sparen und effizienter arbeiten,tagebuch,low,63,de,DE,micro domain #932
karriere,karriere_dokumentation,Karriere Dokumentation für Fachkraefte,fachkraefte,ueberblick behalten und struktur schaffen,trainingsjournal,low,64,de,DE,micro domain #933
karriere,karriere_dokumentation,Karriere Dokumentation für Fuehrungskraefte,fuehrungskraefte,fehler vermeiden und qualitaet sichern,workbook,low,65,de,DE,micro domain #934
karriere,karriere_dokumentation,Karriere Dokumentation für Schichtarbeiter,schichtarbeiter,kosten senken und budget einhalten,leitfaden,low,66,de,DE,micro domain #935
karriere,karriere_dokumentation,Karriere Dokumentation für Berufstaetige,berufstaetige,motivation finden und dranbleiben,praxisbuch,low,62,de,DE,micro domain #936
karriere,karriere_dokumentation,Karriere Dokumentation für Jugendliche,jugendliche,richtige methode erlernen,vorlagenbuch,low,63,de,DE,micro domain #937
karriere,karriere_dokumentation,Karriere Dokumentation für Erwachsene,erwachsene,alltag vereinfachen und routine aufbauen,arbeitsbuch,low,64,de,DE,micro domain #938
karriere,karriere_dokumentation,Karriere Dokumentation für Anfaenger,anfaenger,sicherer im umgang werden,ratgeber,low,65,de,DE,micro domain #939
karriere,karriere_dokumentation,Karriere Dokumentation für Einsteiger,einsteiger,besser verstehen und anwenden,checkliste,low,66,de,DE,micro domain #940
karriere,karriere_planung,Karriere Planung für Pflegende Angehoerige,pflegende_angehoerige,ergebnisse verbessern und optimieren,tagebuch,low,63,de,DE,micro domain #941
karriere,karriere_planung,Karriere Planung für Fachkraefte,fachkraefte,zeit sparen und effizienter arbeiten,trainingsjournal,low,64,de,DE,micro domain #942
karriere,karriere_planung,Karriere Planung für Fuehrungskraefte,fuehrungskraefte,ueberblick behalten und struktur schaffen,workbook,low,65,de,DE,micro domain #943
karriere,karriere_planung,Karriere Planung für Schichtarbeiter,schichtarbeiter,fehler vermeiden und qualitaet sichern,leitfaden,low,66,de,DE,micro domain #944
karriere,karriere_planung,Karriere Planung für Berufstaetige,berufstaetige,kosten senken und budget einhalten,praxisbuch,low,67,de,DE,micro domain #945
karriere,karriere_planung,Karriere Planung für Jugendliche,jugendliche,motivation finden und dranbleiben,vorlagenbuch,low,63,de,DE,micro domain #946
karriere,karriere_planung,Karriere Planung für Erwachsene,erwachsene,richtige methode erlernen,arbeitsbuch,low,64,de,DE,micro domain #947
karriere,karriere_planung,Karriere Planung für Anfaenger,anfaenger,alltag vereinfachen und routine aufbauen,ratgeber,low,65,de,DE,micro domain #948
karriere,karriere_planung,Karriere Planung für Einsteiger,einsteiger,sicherer im umgang werden,checkliste,low,66,de,DE,micro domain #949
karriere,karriere_planung,Karriere Planung für Fortgeschrittene,fortgeschrittene,besser verstehen und anwenden,planer,low,67,de,DE,micro domain #950
karriere,karriere_optimierung,Karriere Optimierung für Fachkraefte,fachkraefte,ergebnisse verbessern und optimieren,trainingsjournal,low,59,de,DE,micro domain #951
karriere,karriere_optimierung,Karriere Optimierung für Fuehrungskraefte,fuehrungskraefte,zeit sparen und effizienter arbeiten,workbook,low,60,de,DE,micro domain #952
karriere,karriere_optimierung,Karriere Optimierung für Schichtarbeiter,schichtarbeiter,ueberblick behalten und struktur schaffen,leitfaden,low,61,de,DE,micro domain #953
karriere,karriere_optimierung,Karriere Optimierung für Berufstaetige,berufstaetige,fehler vermeiden und qualitaet sichern,praxisbuch,low,62,de,DE,micro domain #954
karriere,karriere_optimierung,Karriere Optimierung für Jugendliche,jugendliche,kosten senken und budget einhalten,vorlagenbuch,low,63,de,DE,micro domain #955
karriere,karriere_optimierung,Karriere Optimierung für Erwachsene,erwachsene,motivation finden und dranbleiben,arbeitsbuch,low,59,de,DE,micro domain #956
karriere,karriere_optimierung,Karriere Optimierung für Anfaenger,anfaenger,richtige methode erlernen,ratgeber,low,60,de,DE,micro domain #957
karriere,karriere_optimierung,Karriere Optimierung für Einsteiger,einsteiger,alltag vereinfachen und routine aufbauen,checkliste,low,61,de,DE,micro domain #958
karriere,karriere_optimierung,Karriere Optimierung für Fortgeschrittene,fortgeschrittene,sicherer im umgang werden,planer,low,62,de,DE,micro domain #959
karriere,karriere_optimierung,Karriere Optimierung für Senioren,senioren,besser verstehen und anwenden,tagebuch,low,63,de,DE,micro domain #960
karriere,karriere_pflege,Karriere Pflege für Fuehrungskraefte,fuehrungskraefte,ergebnisse verbessern und optimieren,workbook,low,60,de,DE,micro domain #961
karriere,karriere_pflege,Karriere Pflege für Schichtarbeiter,schichtarbeiter,zeit sparen und effizienter arbeiten,leitfaden,low,61,de,DE,micro domain #962
karriere,karriere_pflege,Karriere Pflege für Berufstaetige,berufstaetige,ueberblick behalten und struktur schaffen,praxisbuch,low,62,de,DE,micro domain #963
karriere,karriere_pflege,Karriere Pflege für Jugendliche,jugendliche,fehler vermeiden und qualitaet sichern,vorlagenbuch,low,63,de,DE,micro domain #964
karriere,karriere_pflege,Karriere Pflege für Erwachsene,erwachsene,kosten senken und budget einhalten,arbeitsbuch,low,64,de,DE,micro domain #965
karriere,karriere_pflege,Karriere Pflege für Anfaenger,anfaenger,motivation finden und dranbleiben,ratgeber,low,60,de,DE,micro domain #966
karriere,karriere_pflege,Karriere Pflege für Einsteiger,einsteiger,richtige methode erlernen,checkliste,low,61,de,DE,micro domain #967
karriere,karriere_pflege,Karriere Pflege für Fortgeschrittene,fortgeschrittene,alltag vereinfachen und routine aufbauen,planer,low,62,de,DE,micro domain #968
karriere,karriere_pflege,Karriere Pflege für Senioren,senioren,sicherer im umgang werden,tagebuch,low,63,de,DE,micro domain #969
karriere,karriere_pflege,Karriere Pflege für Eltern,eltern,besser verstehen und anwenden,trainingsjournal,low,64,de,DE,micro domain #970
karriere,karriere_training,Karriere Training für Schichtarbeiter,schichtarbeiter,ergebnisse verbessern und optimieren,leitfaden,medium,61,de,DE,micro domain #971
karriere,karriere_training,Karriere Training für Berufstaetige,berufstaetige,zeit sparen und effizienter arbeiten,praxisbuch,medium,62,de,DE,micro domain #972
karriere,karriere_training,Karriere Training für Jugendliche,jugendliche,ueberblick behalten und struktur schaffen,vorlagenbuch,medium,63,de,DE,micro domain #973
karriere,karriere_training,Karriere Training für Erwachsene,erwachsene,fehler vermeiden und qualitaet sichern,arbeitsbuch,medium,64,de,DE,micro domain #974
karriere,karriere_training,Karriere Training für Anfaenger,anfaenger,kosten senken und budget einhalten,ratgeber,medium,65,de,DE,micro domain #975
karriere,karriere_training,Karriere Training für Einsteiger,einsteiger,motivation finden und dranbleiben,checkliste,medium,61,de,DE,micro domain #976
karriere,karriere_training,Karriere Training für Fortgeschrittene,fortgeschrittene,richtige methode erlernen,planer,medium,62,de,DE,micro domain #977
karriere,karriere_training,Karriere Training für Senioren,senioren,alltag vereinfachen und routine aufbauen,tagebuch,medium,63,de,DE,micro domain #978
karriere,karriere_training,Karriere Training für Eltern,eltern,sicherer im umgang werden,trainingsjournal,medium,64,de,DE,micro domain #979
karriere,karriere_training,Karriere Training für Alleinerziehende,alleinerziehende,besser verstehen und anwenden,workbook,medium,65,de,DE,micro domain #980
karriere,karriere_beratung,Karriere Beratung für Berufstaetige,berufstaetige,ergebnisse verbessern und optimieren,praxisbuch,medium,62,de,DE,micro domain #981
karriere,karriere_beratung,Karriere Beratung für Jugendliche,jugendliche,zeit sparen und effizienter arbeiten,vorlagenbuch,medium,63,de,DE,micro domain #982
karriere,karriere_beratung,Karriere Beratung für Erwachsene,erwachsene,ueberblick behalten und struktur schaffen,arbeitsbuch,medium,64,de,DE,micro domain #983
karriere,karriere_beratung,Karriere Beratung für Anfaenger,anfaenger,fehler vermeiden und qualitaet sichern,ratgeber,medium,65,de,DE,micro domain #984
karriere,karriere_beratung,Karriere Beratung für Einsteiger,einsteiger,kosten senken und budget einhalten,checkliste,medium,66,de,DE,micro domain #985
karriere,karriere_beratung,Karriere Beratung für Fortgeschrittene,fortgeschrittene,motivation finden und dranbleiben,planer,medium,62,de,DE,micro domain #986
karriere,karriere_beratung,Karriere Beratung für Senioren,senioren,richtige methode erlernen,tagebuch,medium,63,de,DE,micro domain #987
karriere,karriere_beratung,Karriere Beratung für Eltern,eltern,alltag vereinfachen und routine aufbauen,trainingsjournal,medium,64,de,DE,micro domain #988
karriere,karriere_beratung,Karriere Beratung für Alleinerziehende,alleinerziehende,sicherer im umgang werden,workbook,medium,65,de,DE,micro domain #989
karriere,karriere_beratung,Karriere Beratung für Berufseinsteiger,berufseinsteiger,besser verstehen und anwenden,leitfaden,medium,66,de,DE,micro domain #990
karriere,karriere_hilfe,Karriere Hilfe für Jugendliche,jugendliche,ergebnisse verbessern und optimieren,vorlagenbuch,medium,63,de,DE,micro domain #991
karriere,karriere_hilfe,Karriere Hilfe für Erwachsene,erwachsene,zeit sparen und effizienter arbeiten,arbeitsbuch,medium,64,de,DE,micro domain #992
karriere,karriere_hilfe,Karriere Hilfe für Anfaenger,anfaenger,ueberblick behalten und struktur schaffen,ratgeber,medium,65,de,DE,micro domain #993
karriere,karriere_hilfe,Karriere Hilfe für Einsteiger,einsteiger,fehler vermeiden und qualitaet sichern,checkliste,medium,66,de,DE,micro domain #994
karriere,karriere_hilfe,Karriere Hilfe für Fortgeschrittene,fortgeschrittene,kosten senken und budget einhalten,planer,medium,67,de,DE,micro domain #995
karriere,karriere_hilfe,Karriere Hilfe für Senioren,senioren,motivation finden und dranbleiben,tagebuch,medium,63,de,DE,micro domain #996
karriere,karriere_hilfe,Karriere Hilfe für Eltern,eltern,richtige methode erlernen,trainingsjournal,medium,64,de,DE,micro domain #997
karriere,karriere_hilfe,Karriere Hilfe für Alleinerziehende,alleinerziehende,alltag vereinfachen und routine aufbauen,workbook,medium,65,de,DE,micro domain #998
karriere,karriere_hilfe,Karriere Hilfe für Berufseinsteiger,berufseinsteiger,sicherer im umgang werden,leitfaden,medium,66,de,DE,micro domain #999
karriere,karriere_hilfe,Karriere Hilfe für Selbststaendige,selbststaendige,besser verstehen und anwenden,praxisbuch,medium,67,de,DE,micro domain #1000
software,software_grundlagen,Software Grundlagen für Studenten,studenten,zeit sparen und effizienter arbeiten,arbeitsbuch,low,60,de,DE,micro domain #1001
software,software_grundlagen,Software Grundlagen für Schueler,schueler,ueberblick behalten und struktur schaffen,ratgeber,low,61,de,DE,micro domain #1002
software,software_grundlagen,Software Grundlagen für Rentner,rentner,fehler vermeiden und qualitaet sichern,checkliste,low,62,de,DE,micro domain #1003
software,software_grundlagen,Software Grundlagen für Pflegende Angehoerige,pflegende_angehoerige,kosten senken und budget einhalten,planer,low,63,de,DE,micro domain #1004
software,software_grundlagen,Software Grundlagen für Fachkraefte,fachkraefte,motivation finden und dranbleiben,tagebuch,low,64,de,DE,micro domain #1005
software,software_grundlagen,Software Grundlagen für Fuehrungskraefte,fuehrungskraefte,richtige methode erlernen,trainingsjournal,low,60,de,DE,micro domain #1006
software,software_grundlagen,Software Grundlagen für Schichtarbeiter,schichtarbeiter,alltag vereinfachen und routine aufbauen,workbook,low,61,de,DE,micro domain #1007
software,software_grundlagen,Software Grundlagen für Berufstaetige,berufstaetige,sicherer im umgang werden,leitfaden,low,62,de,DE,micro domain #1008
software,software_grundlagen,Software Grundlagen für Jugendliche,jugendliche,besser verstehen und anwenden,praxisbuch,low,63,de,DE,micro domain #1009
software,software_grundlagen,Software Grundlagen für Erwachsene,erwachsene,ergebnisse verbessern und optimieren,vorlagenbuch,low,64,de,DE,micro domain #1010
software,software_fortgeschritten,Software Fortgeschritten für Schueler,schueler,zeit sparen und effizienter arbeiten,ratgeber,low,61,de,DE,micro domain #1011
